Sum - 11,Data,,
key,S_1,S_2,Total Result
181890,1,1,2
181891,1,1,2
181892,1,1,2
181893,1,1,2
181894,1,1,2
181895,1,1,2
181896,1,1,2
181897,1,1,2
181898,1,1,2
181899,1,1,2
181900,1,1,2
181901,1,1,2
181902,1,1,2
181903,1,1,2
181904,1,1,2
181905,1,1,2
181906,1,1,2
181907,1,1,2
181908,1,1,2
181909,1,1,2
181910,1,1,2
181911,1,1,2
181912,1,1,2
181913,1,1,2
181914,1,1,2
181915,1,1,2
181916,1,1,2
181917,1,1,2
181918,1,1,2
181919,1,1,2
181920,1,1,2
181921,1,1,2
181922,1,1,2
181923,1,1,2
181924,1,1,2
181925,1,1,2
181926,1,1,2
181927,1,1,2
181928,1,1,2
181929,1,1,2
181930,1,1,2
181931,1,1,2
181932,1,1,2
181933,1,1,2
181934,1,1,2
181935,1,1,2
181936,1,1,2
181937,1,1,2
181938,1,1,2
181939,1,1,2
181940,1,1,2
181941,1,1,2
181942,1,1,2
181943,1,1,2
181944,1,1,2
181945,1,1,2
181946,1,1,2
181947,1,1,2
181948,1,1,2
181949,1,1,2
181950,1,1,2
181951,1,1,2
181952,1,1,2
181953,1,1,2
181954,1,1,2
181955,1,1,2
181956,1,1,2
181957,1,1,2
181958,1,1,2
181959,1,1,2
181960,1,1,2
181961,1,1,2
181962,1,1,2
181963,1,1,2
181964,1,1,2
181965,1,1,2
181966,1,1,2
181967,1,1,2
181968,1,1,2
181969,1,1,2
181970,1,1,2
181971,1,1,2
181972,1,1,2
181973,1,1,2
181974,1,1,2
181975,1,1,2
181976,1,1,2
181977,1,1,2
181978,1,1,2
181979,1,1,2
181980,1,1,2
181981,1,1,2
181982,1,1,2
181983,1,1,2
181984,1,1,2
181985,1,1,2
181986,1,1,2
181987,1,1,2
181988,1,1,2
181989,1,1,2
181990,1,1,2
181991,1,1,2
181992,1,1,2
181993,1,1,2
181994,1,1,2
181995,1,1,2
181996,1,1,2
181997,1,1,2
181998,1,1,2
181999,1,1,2
182000,1,1,2
182001,1,1,2
182002,1,1,2
182003,1,1,2
182004,1,1,2
182005,1,1,2
182006,1,1,2
182007,1,1,2
182008,1,1,2
182009,1,1,2
182010,1,1,2
182011,1,1,2
182012,1,1,2
182013,1,1,2
182014,1,1,2
182015,1,1,2
182016,1,1,2
182017,1,1,2
182018,1,1,2
182019,1,1,2
182020,1,1,2
182021,1,1,2
182022,1,1,2
182023,1,1,2
182024,1,1,2
182025,1,1,2
182026,1,1,2
182027,1,1,2
182028,1,1,2
182029,1,1,2
182030,1,1,2
182031,1,1,2
182032,1,1,2
182033,1,1,2
182034,1,1,2
182035,1,1,2
182036,1,1,2
182037,1,1,2
182038,1,1,2
182039,1,1,2
182040,1,1,2
182041,1,1,2
182042,1,1,2
182043,1,1,2
182044,1,1,2
182045,1,1,2
182046,1,1,2
182047,1,1,2
182048,1,1,2
182049,1,1,2
182050,1,1,2
182051,1,1,2
182052,1,1,2
182053,1,1,2
182054,1,1,2
182055,1,1,2
182056,1,1,2
182057,1,1,2
182058,1,1,2
182059,1,1,2
182060,1,1,2
182061,1,1,2
182062,1,1,2
182063,1,1,2
182064,1,1,2
182065,1,1,2
182066,1,1,2
182067,1,1,2
182068,1,1,2
182069,1,1,2
182070,1,1,2
182071,1,1,2
182072,1,1,2
182073,1,1,2
182074,1,1,2
182075,1,1,2
182076,1,1,2
182077,1,1,2
182078,1,1,2
182079,1,1,2
182080,1,1,2
182081,1,1,2
182082,1,1,2
182083,1,1,2
182084,1,1,2
182085,1,1,2
182086,1,1,2
182087,1,1,2
182088,1,1,2
182089,1,1,2
182090,1,1,2
182091,1,1,2
182092,1,1,2
182093,1,1,2
182094,1,1,2
182095,1,1,2
182096,1,1,2
182097,1,1,2
182098,1,1,2
182099,1,1,2
182100,1,1,2
182101,1,1,2
182102,1,1,2
182103,1,1,2
182104,1,1,2
182105,1,1,2
182106,1,1,2
182107,1,1,2
182108,1,1,2
182109,1,1,2
182110,1,1,2
182111,1,1,2
182112,1,1,2
182113,1,1,2
182114,1,1,2
182115,1,1,2
182116,1,1,2
182117,1,1,2
182118,1,1,2
182119,1,1,2
182120,1,1,2
182121,1,1,2
182122,1,1,2
182123,1,1,2
182124,1,1,2
182125,1,1,2
182126,1,1,2
182127,1,1,2
182128,1,1,2
182129,1,1,2
182130,1,1,2
182131,1,1,2
182132,1,1,2
182133,1,1,2
182134,1,1,2
182135,1,1,2
182136,1,1,2
182137,1,1,2
182138,1,1,2
182139,1,1,2
182140,1,1,2
182141,1,1,2
182142,1,1,2
182143,1,1,2
182144,1,1,2
182145,1,1,2
182146,1,1,2
182147,1,1,2
182148,1,1,2
182149,1,1,2
182150,1,1,2
182151,1,1,2
182152,1,1,2
182153,1,1,2
182154,1,1,2
182155,1,1,2
182156,1,1,2
182157,1,1,2
182158,1,1,2
182159,1,1,2
182160,1,1,2
182161,1,,1
182162,1,,1
182163,1,,1
182164,1,,1
182165,1,1,2
182166,1,1,2
182167,1,1,2
182168,1,1,2
182169,1,1,2
182170,1,1,2
182171,1,1,2
182172,1,1,2
182173,1,1,2
182174,1,1,2
182175,1,1,2
182176,1,1,2
182177,1,1,2
182178,1,1,2
182179,1,1,2
182180,1,1,2
182181,1,1,2
182182,1,1,2
182183,1,1,2
182184,1,1,2
182185,1,1,2
182186,1,1,2
182187,1,1,2
182188,1,1,2
182189,1,1,2
182190,1,1,2
182191,1,1,2
182192,1,1,2
182193,1,1,2
182194,1,1,2
182195,1,1,2
182196,1,1,2
182197,1,1,2
182198,1,1,2
182199,1,1,2
182200,1,1,2
182201,1,1,2
182202,1,1,2
182203,1,1,2
182204,1,1,2
182205,1,1,2
182206,1,1,2
182207,1,1,2
182208,1,1,2
182209,1,1,2
182210,1,1,2
182211,1,1,2
182212,1,1,2
182213,1,1,2
182214,1,1,2
182215,1,1,2
182216,1,1,2
182217,1,1,2
182218,1,1,2
182219,1,1,2
182220,1,1,2
182222,1,1,2
182223,1,1,2
182224,1,1,2
182225,1,1,2
182226,1,1,2
182227,1,1,2
182228,1,1,2
182229,1,1,2
182230,1,1,2
182231,1,1,2
182232,1,1,2
182233,1,1,2
182234,1,1,2
182235,1,1,2
182236,1,1,2
182237,1,1,2
182238,1,1,2
182239,1,1,2
182240,1,1,2
182241,0,,0
182242,1,1,2
182243,1,,1
182244,1,1,2
182245,1,1,2
182246,1,1,2
182247,1,1,2
182248,1,1,2
182249,1,1,2
182250,1,1,2
182251,1,1,2
182252,1,1,2
182253,1,1,2
182254,1,1,2
182255,1,1,2
182256,1,1,2
182257,1,1,2
182258,1,1,2
182259,1,1,2
182260,1,1,2
182261,1,1,2
182262,1,1,2
182263,1,1,2
182264,1,1,2
182265,1,1,2
182266,1,1,2
182267,1,1,2
182268,1,1,2
182269,1,1,2
182270,1,1,2
182271,1,1,2
182272,1,1,2
182273,1,1,2
182274,1,1,2
182275,1,1,2
182276,1,1,2
182277,1,1,2
182278,1,1,2
182279,1,1,2
182280,1,1,2
182281,1,1,2
182282,1,1,2
182283,1,1,2
182284,1,1,2
182285,1,1,2
182286,1,1,2
182287,1,1,2
182288,1,1,2
182289,1,1,2
182290,1,1,2
182291,1,1,2
182292,1,1,2
182293,1,1,2
182294,1,1,2
182295,1,1,2
182296,1,1,2
182297,1,1,2
182298,1,1,2
182299,1,1,2
182300,1,1,2
182301,1,1,2
182302,1,1,2
182303,1,1,2
182304,1,1,2
182305,1,1,2
182306,1,1,2
182307,1,,1
182308,1,1,2
182309,1,1,2
182310,1,1,2
182311,1,1,2
182312,1,1,2
182313,1,1,2
182314,1,1,2
182315,1,1,2
182316,1,1,2
182317,1,1,2
182318,1,1,2
182319,1,1,2
182320,1,1,2
182321,1,1,2
182322,1,1,2
182323,1,1,2
182324,1,1,2
182325,1,1,2
182326,1,1,2
182327,1,1,2
182328,1,1,2
182329,1,1,2
182330,1,1,2
182331,1,1,2
182334,1,1,2
182337,1,1,2
182338,1,1,2
182339,1,1,2
182340,1,1,2
182341,1,1,2
182342,1,1,2
182343,1,1,2
182344,1,1,2
182345,1,1,2
182346,1,1,2
182348,1,1,2
182349,1,1,2
182350,1,1,2
182351,1,1,2
182352,1,1,2
182353,1,1,2
182354,1,1,2
182355,1,1,2
182356,1,1,2
182357,1,1,2
182358,1,1,2
182359,1,1,2
182361,1,1,2
182362,1,1,2
182363,1,1,2
182364,1,1,2
182365,1,1,2
182366,1,1,2
182367,1,1,2
182368,1,1,2
182369,1,1,2
182370,1,,1
182371,1,1,2
182372,1,1,2
182373,1,1,2
182374,1,1,2
182375,1,1,2
182376,1,1,2
182377,1,1,2
182378,1,1,2
182379,1,1,2
182380,1,1,2
182381,1,1,2
182382,1,1,2
182383,1,1,2
182384,1,1,2
182385,1,1,2
182386,1,1,2
182387,1,1,2
182388,1,1,2
182389,1,1,2
182390,1,1,2
182391,1,1,2
182392,1,1,2
182393,1,1,2
182394,1,1,2
182396,1,1,2
182397,1,1,2
182398,1,1,2
182399,1,1,2
182400,1,1,2
182402,1,1,2
182403,1,1,2
182404,1,1,2
182405,1,1,2
182407,1,1,2
182408,1,1,2
182410,1,1,2
182411,1,,1
182412,1,,1
182413,1,,1
182414,1,,1
182415,1,,1
182416,1,,1
182417,1,,1
182418,1,1,2
182419,1,,1
182420,1,1,2
182421,1,,1
182422,1,,1
182423,1,,1
182424,1,,1
182425,1,,1
182426,1,,1
182427,1,,1
182428,1,,1
182429,1,,1
182430,1,,1
182431,1,,1
182432,1,,1
182433,1,,1
182434,1,,1
182435,1,,1
182436,1,,1
182437,1,,1
182438,1,,1
182439,1,,1
182440,1,,1
182441,1,1,2
182442,1,1,2
182443,1,1,2
182444,1,1,2
182445,1,,1
182446,1,,1
182447,1,1,2
182448,1,1,2
182449,1,,1
182450,1,1,2
182451,1,1,2
182452,0,,0
182453,1,1,2
182454,1,1,2
182455,1,1,2
182456,1,1,2
182457,1,1,2
182458,1,1,2
182459,1,1,2
182460,1,1,2
182461,1,1,2
182462,1,1,2
182463,1,1,2
182464,1,1,2
182465,1,1,2
182466,1,1,2
182467,1,1,2
182468,1,,1
182469,1,1,2
182470,1,1,2
182471,1,1,2
182472,1,1,2
182473,1,1,2
182474,1,1,2
182475,1,1,2
182476,1,1,2
182477,1,1,2
182478,1,1,2
182479,1,1,2
182480,1,1,2
182481,1,1,2
182482,1,1,2
182483,1,1,2
182484,0,,0
182485,1,1,2
182486,1,1,2
182487,1,1,2
182488,1,1,2
182489,1,1,2
182490,1,1,2
182491,1,1,2
182492,1,1,2
182493,1,1,2
182494,1,1,2
182495,1,1,2
182496,1,1,2
182497,1,1,2
182498,1,1,2
182499,1,1,2
182500,1,1,2
182501,1,1,2
182502,1,1,2
182503,1,1,2
182504,1,1,2
182505,1,1,2
182506,1,1,2
182507,1,1,2
182508,1,1,2
182509,1,,1
182510,1,1,2
182511,1,1,2
182512,1,1,2
182513,1,1,2
182514,1,1,2
182515,1,1,2
182516,1,1,2
182517,1,1,2
182518,1,1,2
182519,1,1,2
182521,1,,1
182522,1,,1
182523,1,1,2
182524,1,1,2
182525,1,1,2
182526,1,1,2
182527,1,1,2
182528,1,,1
182529,1,,1
182530,1,1,2
182531,1,1,2
182532,1,1,2
182533,1,1,2
182534,1,1,2
182535,1,1,2
182536,1,1,2
182537,1,1,2
182538,1,1,2
182539,1,1,2
182540,1,1,2
182541,1,1,2
182542,1,,1
182543,1,1,2
182544,1,1,2
182545,1,1,2
182546,1,1,2
182547,1,1,2
182549,1,1,2
182550,1,1,2
182551,1,1,2
182552,1,1,2
182553,1,1,2
182554,1,1,2
182555,1,1,2
182556,1,1,2
182557,1,1,2
182558,1,1,2
182559,1,1,2
182560,1,1,2
182561,1,1,2
182562,1,1,2
182563,1,1,2
182564,1,1,2
182565,1,1,2
182566,1,1,2
182567,1,1,2
182568,1,1,2
182569,1,1,2
182570,1,1,2
182571,1,1,2
182572,1,1,2
182573,1,1,2
182574,1,,1
182575,1,1,2
182576,1,1,2
182577,1,1,2
182578,1,1,2
182579,1,1,2
182580,1,1,2
182581,1,1,2
182582,1,1,2
182583,1,1,2
182584,1,1,2
182585,1,1,2
182586,1,1,2
182587,1,1,2
182588,1,1,2
182589,1,1,2
182590,1,1,2
182591,1,1,2
182592,1,1,2
182593,1,1,2
182594,1,1,2
182595,1,1,2
182596,1,1,2
182597,1,,1
182598,1,1,2
182599,1,1,2
182600,1,1,2
182601,1,1,2
182602,1,1,2
182603,1,1,2
182604,1,1,2
182605,1,1,2
182606,1,1,2
182607,1,1,2
182608,1,1,2
182609,1,1,2
182610,1,1,2
182611,1,1,2
182612,1,1,2
182613,1,1,2
182614,1,1,2
182615,1,1,2
182616,1,1,2
182617,1,1,2
182618,1,1,2
182619,1,1,2
182620,1,1,2
182621,1,1,2
182622,1,1,2
182623,1,1,2
182624,1,1,2
182625,1,1,2
182626,1,1,2
182627,1,1,2
182628,1,1,2
182629,1,1,2
182630,1,1,2
182631,1,1,2
182632,1,1,2
182633,1,1,2
182634,1,1,2
182635,1,1,2
182636,1,1,2
182637,1,1,2
182638,1,1,2
182639,1,1,2
182640,1,1,2
182641,1,1,2
182642,1,1,2
182643,1,1,2
182644,1,,1
182645,1,1,2
182646,1,1,2
182647,1,1,2
182648,1,1,2
182649,1,1,2
182650,1,1,2
182651,1,1,2
182652,1,1,2
182653,1,1,2
182654,1,1,2
182655,1,1,2
182656,1,1,2
182657,1,1,2
182658,1,1,2
182659,1,1,2
182660,1,1,2
182661,1,1,2
182662,1,1,2
182663,1,,1
182666,1,1,2
182667,1,1,2
182668,1,,1
182669,1,1,2
182670,1,1,2
182671,1,1,2
182673,1,1,2
182674,1,1,2
182675,1,1,2
182676,1,1,2
182677,1,1,2
182678,1,1,2
182679,1,1,2
182680,1,1,2
182681,1,1,2
182682,1,1,2
182683,1,1,2
182684,1,1,2
182685,1,1,2
182686,1,1,2
182687,1,1,2
182688,1,1,2
182689,1,1,2
182690,1,1,2
182691,1,1,2
182692,1,1,2
182693,1,1,2
182694,1,1,2
182695,1,1,2
182696,1,1,2
182697,1,1,2
182698,1,1,2
182699,1,1,2
182700,1,1,2
182701,1,1,2
182702,1,1,2
182703,1,1,2
182704,1,1,2
182705,1,1,2
182706,1,1,2
182707,1,1,2
182708,1,1,2
182709,1,1,2
182710,1,1,2
182711,1,1,2
182712,1,1,2
182713,1,1,2
182714,1,1,2
182715,1,1,2
182716,1,1,2
182717,1,1,2
182718,1,1,2
182719,1,1,2
182720,1,1,2
182721,1,1,2
182722,1,1,2
182723,1,1,2
182724,1,1,2
182725,1,1,2
182726,1,1,2
182727,1,1,2
182728,1,1,2
182729,1,1,2
182730,1,1,2
182731,1,1,2
182732,1,1,2
182733,1,,1
182734,1,1,2
182735,1,1,2
182736,1,1,2
182737,1,,1
182738,1,1,2
182739,1,,1
182740,1,1,2
182741,1,1,2
182742,1,,1
182743,1,,1
182744,1,1,2
182745,1,1,2
182746,1,1,2
182747,1,1,2
182748,1,1,2
182749,1,,1
182750,1,1,2
182751,1,1,2
182752,1,1,2
182753,1,1,2
182754,1,1,2
182755,1,1,2
182756,1,1,2
182757,1,1,2
182758,1,1,2
182759,1,1,2
182760,1,1,2
182761,1,1,2
182762,1,1,2
182763,1,1,2
182764,1,1,2
182765,1,1,2
182766,1,1,2
182767,1,1,2
182768,1,1,2
182769,1,1,2
182770,1,1,2
182771,1,1,2
182772,1,1,2
182773,1,1,2
182774,1,1,2
182775,1,1,2
182776,1,1,2
182777,1,1,2
182778,1,1,2
182779,1,1,2
182780,1,1,2
182781,1,1,2
182782,1,1,2
182783,1,1,2
182784,1,1,2
182785,1,1,2
182786,1,1,2
182787,1,1,2
182788,1,1,2
182789,1,1,2
182790,1,1,2
182791,1,,1
182792,0,,0
182793,1,1,2
182794,1,1,2
182795,1,1,2
182796,1,1,2
182797,1,1,2
182798,1,1,2
182799,1,1,2
182800,1,1,2
182801,1,1,2
182802,1,1,2
182803,1,1,2
182804,1,1,2
182805,1,1,2
182806,1,1,2
182807,1,1,2
182808,1,1,2
182809,1,1,2
182810,1,1,2
182811,1,1,2
182812,1,1,2
182813,1,1,2
182814,1,1,2
182815,1,1,2
182816,1,1,2
182817,1,1,2
182818,1,1,2
182819,1,1,2
182820,1,1,2
182821,1,1,2
182822,1,1,2
182823,1,1,2
182824,1,1,2
182825,1,1,2
182826,1,1,2
182827,1,1,2
182828,1,1,2
182829,1,1,2
182830,1,1,2
182831,1,1,2
182832,1,,1
182833,1,1,2
182834,1,1,2
182835,1,1,2
182836,1,1,2
182837,1,1,2
182838,1,1,2
182839,1,1,2
182840,1,1,2
182841,1,1,2
182842,1,1,2
182843,1,1,2
182844,1,1,2
182845,1,1,2
182846,1,1,2
182847,1,1,2
182848,1,1,2
182849,1,1,2
182850,1,1,2
182851,1,1,2
182852,1,1,2
182853,1,1,2
182854,1,1,2
182855,1,1,2
182856,1,1,2
182857,1,1,2
182858,1,1,2
182859,1,1,2
182860,1,1,2
182861,1,1,2
182862,1,1,2
182863,1,1,2
182864,1,1,2
182865,1,1,2
182866,1,1,2
182867,1,1,2
182868,1,1,2
182869,1,1,2
182870,1,1,2
182871,1,1,2
182872,1,1,2
182873,1,1,2
182874,1,1,2
182875,1,1,2
182876,1,1,2
182877,1,1,2
182878,1,1,2
182879,1,1,2
182880,1,1,2
182881,1,1,2
182882,1,1,2
182883,1,,1
182884,1,,1
182885,1,1,2
182886,1,1,2
182887,1,1,2
182888,1,1,2
182889,1,1,2
182890,1,1,2
182891,1,1,2
182892,1,1,2
182893,1,1,2
182894,1,1,2
182895,1,1,2
182896,1,1,2
182897,1,1,2
182898,1,1,2
182899,1,1,2
182900,1,1,2
182901,1,1,2
182902,1,1,2
182903,1,1,2
182904,1,,1
182905,1,,1
182906,1,,1
182907,1,1,2
182909,1,1,2
182910,1,1,2
182911,1,1,2
182912,1,1,2
182913,1,1,2
182914,1,1,2
182915,1,1,2
182916,1,1,2
182917,1,1,2
182918,1,1,2
182919,1,1,2
182920,1,1,2
182921,1,1,2
182922,1,1,2
182923,1,1,2
182924,1,1,2
182925,1,1,2
182926,1,1,2
182927,1,1,2
182928,1,1,2
182929,1,1,2
182930,1,1,2
182931,1,1,2
182932,1,1,2
182933,1,1,2
182934,1,1,2
182935,1,1,2
182936,1,1,2
182937,1,1,2
182938,1,1,2
182939,1,1,2
182940,1,1,2
182941,1,1,2
182942,1,1,2
182943,1,1,2
182944,1,1,2
182945,1,1,2
182946,1,1,2
182947,1,1,2
182948,1,1,2
182949,1,1,2
182950,1,1,2
182951,1,1,2
182952,1,1,2
182953,1,1,2
182954,1,1,2
182955,1,1,2
182956,1,1,2
182957,1,1,2
182958,1,1,2
182959,1,1,2
182960,1,1,2
182961,1,1,2
182962,1,1,2
182963,1,1,2
182964,1,1,2
182965,1,1,2
182966,1,1,2
182967,1,1,2
182968,1,1,2
182969,1,1,2
182970,1,1,2
182971,1,1,2
182972,1,1,2
182973,1,1,2
182974,1,1,2
182975,1,,1
182976,1,,1
182977,1,,1
182978,1,,1
182979,1,1,2
182980,1,1,2
182981,1,1,2
182982,1,1,2
182983,1,1,2
182984,1,1,2
182985,1,1,2
182986,1,1,2
182987,1,1,2
182988,1,1,2
182989,1,1,2
182990,1,,1
182991,1,,1
182992,1,1,2
182993,1,1,2
182994,1,1,2
182995,1,1,2
182996,1,1,2
182997,1,1,2
182998,1,1,2
182999,1,1,2
183000,1,1,2
183001,1,1,2
183002,1,1,2
183003,1,1,2
183004,1,1,2
183005,1,1,2
183006,1,1,2
183007,1,1,2
183008,1,1,2
183009,1,1,2
183010,1,1,2
183011,1,1,2
183012,1,1,2
183013,1,1,2
183014,1,1,2
183015,1,1,2
183016,1,1,2
183017,1,1,2
183018,1,1,2
183019,1,,1
183020,1,1,2
183021,1,1,2
183022,1,1,2
183023,1,1,2
183024,1,1,2
183025,1,1,2
183026,1,1,2
183027,1,1,2
183028,1,1,2
183029,1,1,2
183030,1,1,2
183031,1,1,2
183032,1,1,2
183033,1,1,2
183034,1,1,2
183035,1,1,2
183036,1,1,2
183037,1,1,2
183038,1,1,2
183039,1,1,2
183040,1,1,2
183041,1,1,2
183042,1,1,2
183043,1,1,2
183044,1,1,2
183045,1,1,2
183046,1,1,2
183047,1,,1
183048,1,1,2
183049,1,1,2
183050,1,1,2
183051,1,1,2
183052,1,1,2
183053,1,1,2
183054,1,1,2
183055,1,1,2
183056,1,1,2
183057,1,1,2
183058,1,1,2
183059,1,1,2
183060,1,1,2
183061,1,1,2
183062,1,1,2
183063,1,1,2
183064,1,1,2
183065,1,1,2
183066,1,1,2
183067,1,1,2
183068,1,1,2
183069,1,1,2
183070,1,1,2
183071,1,1,2
183072,1,1,2
183073,1,1,2
183074,1,1,2
183075,1,1,2
183076,1,1,2
183077,1,1,2
183078,1,1,2
183079,1,1,2
183080,1,1,2
183081,1,1,2
183082,1,1,2
183083,1,1,2
183084,1,1,2
183085,1,1,2
183086,1,1,2
183087,1,1,2
183088,1,1,2
183089,1,1,2
183090,1,1,2
183091,1,1,2
183092,1,1,2
183093,1,1,2
183094,1,1,2
183095,1,1,2
183096,1,1,2
183097,1,1,2
183098,1,1,2
183099,1,,1
183100,1,,1
183105,1,1,2
183106,1,1,2
183107,1,1,2
183108,1,1,2
183109,1,1,2
183110,1,1,2
183111,1,1,2
183112,1,1,2
183113,1,1,2
183114,1,1,2
183115,1,1,2
183116,1,1,2
183117,1,1,2
183118,1,1,2
183119,1,1,2
183120,1,1,2
183122,1,1,2
183123,1,1,2
183124,1,1,2
183125,1,,1
183126,1,,1
183127,1,,1
183128,1,,1
183129,1,,1
183130,1,1,2
183131,1,1,2
183132,1,1,2
183133,1,1,2
183134,1,1,2
183135,1,1,2
183136,1,1,2
183137,1,1,2
183138,1,1,2
183139,1,1,2
183140,1,1,2
183141,1,1,2
183142,1,1,2
183143,1,1,2
183144,1,1,2
183145,1,1,2
183146,1,1,2
183147,1,1,2
183148,1,1,2
183149,1,,1
183150,1,,1
183151,1,,1
183152,1,,1
183153,1,,1
183154,1,,1
183155,1,,1
183156,1,,1
183157,1,1,2
183158,1,1,2
183159,1,1,2
183160,1,1,2
183161,1,1,2
183162,1,,1
183163,1,1,2
183164,1,,1
183165,1,,1
183166,1,1,2
183167,1,,1
183168,1,,1
183169,1,,1
183170,1,,1
183171,1,1,2
183172,1,1,2
183173,1,1,2
183174,1,1,2
183175,1,1,2
183176,1,1,2
183177,1,1,2
183178,1,1,2
183179,1,,1
183180,1,1,2
183181,1,1,2
183182,1,1,2
183183,1,1,2
183184,1,1,2
183185,1,1,2
183186,1,1,2
183187,1,1,2
183188,1,1,2
183189,1,1,2
183190,1,1,2
183191,1,1,2
183192,1,1,2
183193,1,1,2
183194,1,1,2
183195,1,,1
183196,1,1,2
183197,1,1,2
183198,1,1,2
183199,1,1,2
183200,1,1,2
183201,1,1,2
183202,1,1,2
183203,1,1,2
183204,1,1,2
183205,1,1,2
183206,1,1,2
183207,1,1,2
183208,1,1,2
183209,1,1,2
183210,1,1,2
183211,1,1,2
183212,1,1,2
183213,1,1,2
183214,1,1,2
183215,1,1,2
183216,1,1,2
183217,1,1,2
183218,1,1,2
183219,1,1,2
183220,1,1,2
183221,1,1,2
183222,1,1,2
183223,1,1,2
183224,1,1,2
183225,1,1,2
183226,1,1,2
183227,1,1,2
183228,1,1,2
183229,1,1,2
183230,1,1,2
183231,1,1,2
183232,1,1,2
183233,1,1,2
183234,1,1,2
183235,1,1,2
183236,1,1,2
183237,1,1,2
183238,1,1,2
183239,1,1,2
183240,1,1,2
183241,1,1,2
183242,1,1,2
183243,1,1,2
183244,1,1,2
183245,1,1,2
183246,1,1,2
183247,1,1,2
183248,1,1,2
183249,1,1,2
183250,1,1,2
183251,1,1,2
183252,1,1,2
183253,1,1,2
183254,1,1,2
183255,1,1,2
183256,1,1,2
183257,1,1,2
183258,1,1,2
183259,1,1,2
183260,1,1,2
183261,1,1,2
183262,1,1,2
183263,1,1,2
183264,1,1,2
183265,1,1,2
183266,1,1,2
183267,1,1,2
183268,1,1,2
183269,1,1,2
183270,1,1,2
183271,1,1,2
183272,1,1,2
183273,1,1,2
183274,1,1,2
183275,1,1,2
183276,1,1,2
183277,1,1,2
183278,1,1,2
183279,1,1,2
183280,1,1,2
183281,1,1,2
183282,1,1,2
183283,1,1,2
183284,1,1,2
183285,1,1,2
183286,1,1,2
183287,1,1,2
183288,1,1,2
183289,1,1,2
183290,1,1,2
183291,1,1,2
183292,1,1,2
183293,1,1,2
183294,1,1,2
183295,1,1,2
183296,1,1,2
183297,1,1,2
183298,1,1,2
183299,1,1,2
183300,1,1,2
183301,1,1,2
183302,1,1,2
183303,1,1,2
183304,1,1,2
183305,1,1,2
183306,1,1,2
183307,1,1,2
183308,1,1,2
183309,1,1,2
183310,1,,1
183311,1,1,2
183312,1,1,2
183313,1,1,2
183314,1,1,2
183315,1,1,2
183316,1,1,2
183317,1,1,2
183318,1,1,2
183319,1,1,2
183320,1,1,2
183322,1,1,2
183323,1,1,2
183324,1,1,2
183325,1,1,2
183326,1,1,2
183327,1,1,2
183328,1,1,2
183329,1,1,2
183330,1,1,2
183331,1,1,2
183332,1,1,2
183333,1,1,2
183334,1,1,2
183335,1,1,2
183336,1,1,2
183337,1,1,2
183338,1,1,2
183339,1,1,2
183340,1,1,2
183341,1,1,2
183342,1,1,2
183343,1,1,2
183344,1,1,2
183345,1,1,2
183346,1,1,2
183347,1,1,2
183348,1,1,2
183349,1,1,2
183350,1,1,2
183351,1,1,2
183352,1,1,2
183353,1,1,2
183354,1,1,2
183355,1,1,2
183356,1,1,2
183357,1,1,2
183358,1,1,2
183359,1,1,2
183360,1,1,2
183361,1,1,2
183362,1,1,2
183363,1,1,2
183364,1,1,2
183365,1,1,2
183366,1,1,2
183367,1,1,2
183368,1,1,2
183369,1,1,2
183370,1,1,2
183371,1,1,2
183372,1,1,2
183373,1,1,2
183374,1,1,2
183375,1,1,2
183376,1,1,2
183377,1,1,2
183378,1,1,2
183379,1,1,2
183380,1,1,2
183381,1,1,2
183382,1,1,2
183383,1,1,2
183384,1,1,2
183385,1,1,2
183386,1,1,2
183387,1,1,2
183388,1,1,2
183389,1,1,2
183390,1,1,2
183391,1,1,2
183392,1,1,2
183393,1,1,2
183394,1,1,2
183395,1,1,2
183396,1,1,2
183397,1,1,2
183398,1,1,2
183399,1,1,2
183400,1,1,2
183401,1,1,2
183402,1,,1
183403,1,1,2
183404,1,1,2
183405,1,1,2
183406,1,1,2
183407,1,1,2
183408,1,1,2
183409,1,1,2
183410,1,1,2
183411,1,1,2
183412,1,1,2
183413,1,1,2
183414,1,1,2
183415,1,1,2
183416,1,1,2
183417,1,1,2
183418,1,1,2
183419,1,1,2
183420,1,1,2
183421,1,1,2
183422,1,1,2
183423,1,1,2
183424,1,1,2
183425,1,1,2
183426,1,1,2
183427,1,1,2
183428,1,1,2
183429,1,1,2
183430,1,1,2
183431,1,1,2
183432,1,1,2
183433,1,,1
183434,1,,1
183435,1,,1
183436,1,1,2
183437,1,1,2
183438,1,1,2
183439,1,1,2
183440,1,1,2
183447,1,1,2
183448,1,1,2
183449,1,,1
183450,1,,1
183451,1,,1
183452,1,,1
183453,1,,1
183454,1,,1
183455,1,,1
183456,1,,1
183457,1,,1
183458,1,,1
183459,1,,1
183460,1,,1
183461,1,,1
183462,1,,1
183463,1,,1
183464,1,,1
183465,1,,1
183466,1,,1
183467,1,,1
183468,1,,1
183469,1,,1
183470,1,,1
183471,1,,1
183472,1,,1
183473,1,,1
183474,1,1,2
183475,1,1,2
183476,1,1,2
183477,1,1,2
183478,1,1,2
183479,1,1,2
183480,1,1,2
183481,1,1,2
183482,1,1,2
183483,1,1,2
183484,1,1,2
